title,authors,average_rating,ratings_count,length_category,is_series,series_name,series_position,language_code,publication_date,review_engagement,popularity_category
Let the Hurricane Roar,Rose Wilder Lane,3.96,192,Unknown,False,Standalone,,en-US,10/1/1985,0.16666666666666666,Niche
Little House in the Big Woods (Little House  #1),Laura Ingalls Wilder/Garth Williams,4.18,201840,Unknown,True,Little House,1.0,eng,1/1/2007,0.017157154181529924,Bestseller
Flowers (Eyewitness Explorers),David Burnie,3.85,8,Unknown,False,Standalone,,eng,9/15/1997,0.25,Unknown
Animal: The Definitive Visual Guide to the World's Wildlife,David Burnie/Don E. Wilson,4.51,570,Unknown,False,Standalone,,eng,9/19/2005,0.02982456140350877,Niche
The Making Of Disney's Animal Kingdom Theme Park,Melody Malmberg/Walt Disney Company,4.32,34,Unknown,False,Standalone,,eng,5/1/1998,0.058823529411764705,Unknown
El Reino Animal,Sergio Ramírez,3.69,16,Unknown,False,Standalone,,spa,7/1/2006,0.25,Unknown
Tree (Eyewitness Books),David Burnie/Peter K. Chadwick,4.02,5,Unknown,False,Standalone,,eng,6/14/2000,0.0,Unknown
Insects & Spiders,David Burnie,4.5,4,Unknown,False,Standalone,,eng,5/24/1999,0.0,Unknown
The Prophet of Yonwood,Jeanne DuPrau,3.27,621,Unknown,False,Standalone,,eng,4/1/2006,0.1320450885668277,Niche
Muhammad: A Prophet for Our Time,Karen Armstrong,4.08,1896,Unknown,False,Standalone,,eng,10/17/2006,0.10654008438818566,Modest
Prophet,Frank E. Peretti,3.94,12789,Unknown,False,Standalone,,en-US,3/11/2004,0.017280475408554225,Popular
Access the Power of Your Higher Self: Your Source of Inner Guidance and Spiritual Transformation (Pocket Guides to Practical Spirituality),Elizabeth Clare Prophet,4.21,55,Unknown,False,Standalone,,en-GB,9/21/2017,0.10909090909090909,Unknown
Hailstones and Halibut Bones,Mary O'Neill/John Wallner,4.31,125,Unknown,False,Standalone,,en-US,4/1/1990,0.176,Niche
The Second Sex,Simone de Beauvoir/H.M. Parshley/Margaret Crosland,4.12,47,Unknown,False,Standalone,,eng,3/18/1993,0.1276595744680851,Unknown
The Second Sex,Simone de Beauvoir/H.M. Parshley,4.12,333,Unknown,False,Standalone,,eng,8/7/1997,0.08108108108108109,Niche
The Church and the Second Sex,Mary Daly,3.84,129,Unknown,False,Standalone,,eng,1/3/1986,0.05426356589147287,Niche
Thomas Jefferson (Oxford Portraits),R.B. Bernstein,4.01,4245,Unknown,False,Standalone,,eng,9/15/2005,0.03133097762073027,Modest
The Jefferson Bible: The Life and Morals of Jesus of Nazareth,Thomas Jefferson,3.82,1038,Unknown,False,Standalone,,eng,8/1/2006,0.09633911368015415,Modest
Who Was Thomas Jefferson?,Dennis Brindell Fradin/Nancy Harrison/John   O'Brien,4.07,692,Unknown,False,Standalone,,eng,7/28/2003,0.11560693641618497,Niche
The Man Who Listens to Horses,Monty Roberts/Lucy Grealy/Lawrence Scanlan,4.12,9963,Unknown,False,Standalone,,en-US,11/28/1998,0.02067650306132691,Modest
Under Orders (Sid Halley  #4),Dick Francis,3.87,4119,Unknown,True,Sid Halley,4.0,eng,10/1/2006,0.06117989803350328,Modest
For Kicks,Dick Francis,4.0,3062,Unknown,False,Standalone,,eng,2/3/2004,0.03069888961463096,Modest
Forfeit,Dick Francis,3.94,2538,Unknown,False,Standalone,,eng,4/5/2005,0.024822695035460994,Modest
Dead Cert,Dick Francis,3.97,4964,Unknown,False,Standalone,,eng,1/6/2004,0.0249798549556809,Modest
Rat Race,Dick Francis,3.98,2400,Unknown,False,Standalone,,eng,7/5/2006,0.03875,Modest
Reflex,Dick Francis,4.07,4675,Unknown,False,Standalone,,eng,10/4/2005,0.027593582887700533,Modest
Decider,Dick Francis,3.99,3461,Unknown,False,Standalone,,eng,12/7/2004,0.038428199942213234,Modest
Slay Ride,Dick Francis,3.82,2215,Unknown,False,Standalone,,en-US,4/6/2004,0.02708803611738149,Modest
Bonecrack,Dick Francis,4.0,2910,Unknown,False,Standalone,,eng,6/6/2006,0.0288659793814433,Modest
Nerve,Dick Francis,4.04,3581,Unknown,False,Standalone,,eng,9/1/1998,0.031555431443730804,Modest
Break In (Kit Fielding  #1),Dick Francis,4.05,3758,Unknown,True,Kit Fielding,1.0,eng,1/4/2005,0.034060670569451834,Modest
Blood Sport,Dick Francis,3.89,4600,Unknown,False,Standalone,,eng,11/2/2004,0.024565217391304347,Modest
Straight,Dick Francis,4.05,3513,Unknown,False,Standalone,,eng,2/7/2006,0.04070594933105608,Modest
10 lb Penalty,Dick Francis,3.9,3490,Unknown,False,Standalone,,eng,8/3/2004,0.0507163323782235,Modest
Trial Run,Dick Francis,3.83,2004,Unknown,False,Standalone,,eng,9/7/2004,0.02694610778443114,Modest
Wild Horses,Dick Francis,3.91,2935,Unknown,False,Standalone,,eng,5/4/2004,0.05247018739352641,Modest
Field of Thirteen,Dick Francis,3.73,2053,Unknown,False,Standalone,,eng,3/2/2004,0.04140282513395031,Modest
Driving Force,Dick Francis,3.96,2635,Unknown,False,Standalone,,eng,12/29/1993,0.040607210626185955,Modest
Flying Finish,Dick Francis,3.97,2587,Unknown,False,Standalone,,eng,8/1/1999,0.03440278314650174,Modest
Bolt (Kit Fielding  #2),Dick Francis,4.04,5043,Unknown,True,Kit Fielding,2.0,eng,5/3/2005,0.02399365457069205,Modest
Come to Grief (Sid Halley  #3),Dick Francis,4.01,3786,Unknown,True,Sid Halley,3.0,eng,12/6/2005,0.035393555203380875,Modest
Enquiry,Dick Francis,3.96,96,Unknown,False,Standalone,,en-US,7/6/2004,0.041666666666666664,Unknown
Odds Against (Sid Halley  #1),Dick Francis,4.06,3749,Unknown,True,Sid Halley,1.0,eng,2/1/2005,0.034675913576953855,Modest
Banker,Dick Francis,4.06,3092,Unknown,False,Standalone,,eng,10/3/2000,0.042690815006468305,Modest
Whip Hand (Sid Halley  #2),Dick Francis,4.1,5108,Unknown,True,Sid Halley,2.0,eng,6/7/2005,0.027995301487862178,Modest
A Jockey's Life: The Biography of Lester Piggott,Dick Francis,3.59,82,Unknown,False,Standalone,,eng,7/12/1987,0.024390243902439025,Unknown
The Dick Francis Treasury of Great Racing Stories,Dick Francis/John Welcome,3.79,64,Unknown,False,Standalone,,eng,3/22/1992,0.046875,Unknown
Come to Grief / Decider / Wild Horses,Dick Francis,4.09,32,Unknown,False,Standalone,,eng,11/10/1997,0.0,Unknown
Odds Against,Dick Francis,4.06,56,Unknown,False,Standalone,,eng,4/1/2000,0.07142857142857142,Unknown
Eats  Shoots & Leaves: Why  Commas Really Do Make a Difference!,Lynne Truss/Bonnie Timmons,4.15,1371,Unknown,False,Standalone,,eng,7/25/2006,0.14952589350838805,Modest
Talk to the Hand: The Utter Bloody Rudeness of Everyday Life,Lynne Truss,3.33,204,Unknown,False,Standalone,,eng,10/24/2005,0.14705882352941177,Niche
The Spice and Herb Bible,Ian Hemphill/Kate Hemphill,4.25,155,Unknown,False,Standalone,,eng,9/14/2006,0.1032258064516129,Niche
Master and Commander (Aubrey/Maturin   #1),Patrick O'Brian,4.1,541,Unknown,True,Aubrey/Maturin,1.0,en-US,10/17/2003,0.1756007393715342,Niche
The Making of Master and Commander: The Far Side of the World,Tom McGregor,3.97,96,Unknown,False,Standalone,,eng,10/17/2003,0.13541666666666666,Unknown
The Ionian Mission (Aubrey/Maturin  #8),Patrick O'Brian/Simon Vance,4.32,3659,Unknown,True,Aubrey/Maturin,8.0,eng,10/1/2005,0.021863897239682975,Modest
Her Master and Commander (Just Ask Reeves  #1),Karen Hawkins,3.8,799,Unknown,True,Just Ask Reeves,1.0,eng,2/28/2006,0.03879849812265332,Niche
Strange Sounds: Music  Technology & Culture,Timothy D. Taylor,3.77,26,Unknown,False,Standalone,,eng,10/14/2001,0.0,Unknown
Stanley Park,Timothy  Taylor,3.57,1818,Unknown,False,Standalone,,eng,9/25/2003,0.048954895489548955,Modest
Crow Lake,Mary Lawson,3.88,14109,Unknown,False,Standalone,,eng,1/13/2003,0.1127649018357077,Popular
Xenocide (Ender's Saga  #3),Orson Scott Card/Piotr W. Cholewa,3.79,119937,Unknown,True,Ender's Saga,3.0,eng,7/15/1996,0.02617207367201114,Bestseller
The Life of Sir Arthur Conan Doyle,John Dickson Carr/Daniel Stashower,4.01,148,Unknown,False,Standalone,,eng,11/11/2003,0.04054054054054054,Niche
The Lost World (TV Tie-in),Arthur Conan Doyle/Philip Gooden,3.92,18,Unknown,False,Standalone,,eng,9/3/2002,0.2222222222222222,Unknown
Las aventuras de Sherlock Holmes,Arthur Conan Doyle/Javier Gomez Rea,4.33,116,Unknown,False,Standalone,,eng,4/1/2005,0.09482758620689655,Niche
Wild Ducks Flying Backward,Tom Robbins,3.55,5768,Unknown,False,Standalone,,eng,8/29/2006,0.045423023578363385,Modest
Unlimited Power: The New Science Of Personal Achievement,Anthony Robbins/Kenneth H. Blanchard/Jason Winters,4.23,25135,Unknown,False,Standalone,,eng,12/22/1997,0.01670976725681321,Popular
Robbins and Cotran Review of Pathology,Edward C. Klatt/Vinay   Kumar,4.33,55,Unknown,False,Standalone,,en-US,11/12/2004,0.10909090909090909,Unknown
Fierce Invalids Home from Hot Climates,Tom Robbins,4.03,24792,Unknown,False,Standalone,,en-US,5/29/2001,0.045942239432074865,Popular
Jitterbug Perfume,Tom Robbins,4.25,54516,Unknown,False,Standalone,,eng,4/9/2001,0.04991195245432534,Popular
Life  the Universe and Everything (Hitchhiker's Guide to the Galaxy  #3),Douglas Adams,4.2,166574,Unknown,True,Hitchhiker's Guide to the Galaxy,3.0,eng,4/26/2005,0.01315931658001849,Bestseller
So Long  and Thanks for All the Fish (Hitchhiker's Guide to the Galaxy  #4),Douglas Adams,4.09,93997,Unknown,True,Hitchhiker's Guide to the Galaxy,4.0,eng,3/8/2002,0.014830260540230008,Popular
The Restaurant at the End of the Universe (The Hitchhiker's Guide to the Galaxy  #2),Douglas Adams/Martin  Freeman,4.22,493,Unknown,True,The Hitchhiker's Guide to the Galaxy,2.0,eng,6/1/2006,0.1926977687626775,Niche
Starship Titanic,Terry Jones/Marie-Catherine Caillava,3.6,8790,Unknown,False,Standalone,,fre,11/30/2001,0.017292377701934016,Modest
The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy  #1),Douglas Adams,4.22,3115,Unknown,True,Hitchhiker's Guide to the Galaxy,1.0,eng,3/8/2002,0.09823434991974318,Modest
The Illustrated Hitchhiker's Guide To The Galaxy,Douglas Adams,4.35,294,Unknown,False,Standalone,,eng,10/11/1994,0.06462585034013606,Niche
Margaret Atwood: The Handmaid's Tale,Hélène Greven-Borde,4.27,2122,Unknown,False,Standalone,,fre,11/1/1998,0.04052780395852969,Modest
Point to Point Navigation,Gore Vidal,3.7,621,Unknown,False,Standalone,,eng,11/7/2006,0.14492753623188406,Niche
An Inconvenient Truth: The Planetary Emergency of Global Warming and What We Can Do About It,Al Gore,3.77,5783,Unknown,False,Standalone,,eng,5/24/2006,0.07487463254366246,Modest
Palimpsest,Gore Vidal,3.99,1485,Unknown,False,Standalone,,en-US,9/1/1996,0.0632996632996633,Modest
Lincoln,Gore Vidal,4.21,7326,Unknown,False,Standalone,,eng,2/15/2000,0.05869505869505869,Modest
Burr,Gore Vidal,4.07,7265,Unknown,False,Standalone,,eng,2/15/2000,0.07240192704748796,Modest
Comfort Me with Apples: More Adventures at the Table,Ruth Reichl,4.04,17939,Unknown,False,Standalone,,eng,4/9/2002,0.0527900105914488,Popular
Comfort Me With Apples,Ruth Reichl,4.04,15,Unknown,False,Standalone,,eng,1/1/2001,0.2,Unknown
The Last Temptation of Christ,Nikos Kazantzakis/Peter A. Bien,4.16,8966,Unknown,False,Standalone,,eng,3/1/1998,0.05063573499888468,Modest
Her Last Temptation,Leslie Kelly,3.59,112,Unknown,False,Standalone,,eng,5/31/2005,0.044642857142857144,Niche
The Last Temptation (Tony Hill & Carol Jordan  #3),Val McDermid,4.01,4991,Unknown,True,Tony Hill & Carol Jordan,3.0,eng,3/1/2005,0.05429773592466439,Modest
The Last Temptation,Nikos Kazantzakis/Peter A. Bien,4.16,114,Unknown,False,Standalone,,eng,11/10/1995,0.12280701754385964,Niche
Desert Dawn,Waris Dirie/Jeanne D'Haem,3.83,2011,Unknown,False,Standalone,,en-GB,6/1/2004,0.0417702635504724,Modest
Desert Flower,Waris Dirie/Cathleen Miller,4.15,11981,Unknown,False,Standalone,,eng,3/15/2011,0.06134713296052082,Popular
Desert Children,Waris Dirie/Corinna Milborn/Sheelagh Alabaster,3.71,509,Unknown,False,Standalone,,en-US,11/1/2005,0.04911591355599214,Niche
L'Aube du désert,Waris Dirie/Jeanne d' Haem,3.83,1,Unknown,False,Standalone,,fre,11/1/2002,0.0,Unknown
The Beach,Joanna Strange,3.84,68,Unknown,False,Standalone,,eng,2/19/2001,0.1323529411764706,Unknown
The Weekenders: Travels in the Heart of Africa,W.F. Deedes/Sue Ryan/Alex Garland/Tony Hawks/Andrew O'Hagan/Irvine Welsh/Giles Foden/Victoria Glendinning,3.16,123,Unknown,False,Standalone,,eng,11/8/2001,0.0975609756097561,Niche
I Feel Bad About My Neck: And Other Thoughts on Being a Woman,Nora Ephron,3.69,38506,Unknown,False,Standalone,,eng,8/1/2006,0.1225523295070898,Popular
Feel the Fear . . . and Do It Anyway,Susan  Jeffers,4.03,506,Unknown,False,Standalone,,eng,12/26/2006,0.10474308300395258,Niche
Touch & Feel: Animals Boxed Set,Jennifer Quasha/Deni Brown/Dawn Sirett,4.04,24,Unknown,False,Standalone,,eng,2/15/2003,0.125,Unknown
Today I Feel Silly  Other Moods That Make My Day,Jamie Lee Curtis/Laura Cornell,4.16,4171,Unknown,False,Standalone,,en-US,7/31/2007,0.12419084152481419,Modest
My First Word Touch and Feel,Anne Millard,3.79,24,Unknown,False,Standalone,,eng,9/19/2001,0.25,Unknown
When I Feel Angry,Nancy Cote/Cornelia Maude Spelman,3.98,113,Unknown,False,Standalone,,eng,1/1/2000,0.035398230088495575,Niche
Violet's House: A Giant Touch-and-Feel Book (Baby Einstein),Julie Aigner-Clark/Nadeem Zaidi,4.0,39,Unknown,False,Standalone,,eng,11/1/2003,0.1794871794871795,Unknown
The White Masai,Corinne Hofmann/Peter Millar,3.45,4504,Unknown,False,Standalone,,eng,10/10/2006,0.10901420959147425,Modest
The Story of a Seagull and the Cat Who Taught Her to Fly,Luis Sepúlveda/Chris Sheban/Margaret Sayers Peden,4.14,5097,Unknown,False,Standalone,,eng,8/1/2006,0.0429664508534432,Modest
Ahora sabréis lo que es correr,Dave Eggers/María Victoria Alonso Blanco,3.63,3,Unknown,False,Standalone,,spa,3/31/2004,0.3333333333333333,Unknown
The Burgess Bird Book for Children,Thornton W. Burgess/Louis Agassiz Fuertes,4.31,1253,Unknown,False,Standalone,,eng,4/23/2003,0.04309656823623304,Modest
The Burgess Animal Book for Children,Thornton W. Burgess/Louis Agassiz Fuertes,4.26,478,Unknown,False,Standalone,,eng,9/10/2004,0.06276150627615062,Niche
The Adventures of Jimmy Skunk,Thornton W. Burgess/Thea Kliros/Harrison Cady,4.14,275,Unknown,False,Standalone,,eng,5/20/1994,0.06909090909090909,Niche
The Wanting Seed,Anthony Burgess,3.71,5423,Unknown,False,Standalone,,en-US,12/17/1996,0.0540291351650378,Modest
A Clockwork Orange,Anthony Burgess/Blake Morrison,3.99,5366,Unknown,False,Standalone,,eng,2/24/2000,0.09765188222139397,Modest
A Clockwork Orange,Anthony Burgess,3.99,1422,Unknown,False,Standalone,,eng,9/3/1998,0.08720112517580872,Modest
Clockwork Orange,Anthony Burgess,3.99,65,Unknown,False,Standalone,,ger,3/1/2000,0.1076923076923077,Unknown
A Clockwork Orange (Stage Play),Anthony Burgess,3.84,28,Unknown,False,Standalone,,eng,3/10/2017,0.07142857142857142,Unknown
One Hand Clapping,Anthony Burgess,3.82,1008,Unknown,False,Standalone,,eng,7/15/1999,0.050595238095238096,Modest
The Doctor is Sick,Anthony Burgess,3.62,966,Unknown,False,Standalone,,eng,8/17/1997,0.040372670807453416,Niche
Earthly Powers,Anthony Burgess,4.16,2116,Unknown,False,Standalone,,eng,5/6/2004,0.07419659735349717,Modest
Past Mortem,Ben Elton,3.75,4422,Unknown,False,Standalone,,eng,5/2/2005,0.047715965626413386,Modest
This Other Eden,Ben Elton,3.72,2292,Unknown,False,Standalone,,eng,7/1/2003,0.030104712041884817,Modest
Saint-Exupéry,Stacy Schiff/Antoine de Saint-Exupéry,4.02,208,Unknown,False,Standalone,,eng,2/7/2006,0.12980769230769232,Niche
Le Petit Prince,Antoine de Saint-Exupéry,4.31,366,Unknown,False,Standalone,,fre,2/1/2004,0.05191256830601093,Niche
Macbeth,William Shakespeare,3.9,592315,Unknown,False,Standalone,,eng,7/1/2013,0.013153474080514592,Bestseller
Macbeth,William Shakespeare/Alan Durband,3.9,296,Unknown,False,Standalone,,eng,4/1/1985,0.06756756756756757,Niche
Death of a Scriptwriter (Hamish Macbeth  #14),M.C. Beaton,3.79,3280,Unknown,True,Hamish Macbeth,14.0,eng,6/1/1999,0.05731707317073171,Modest
Death of a Poison Pen (Hamish Macbeth  #19),M.C. Beaton,3.83,3318,Unknown,True,Hamish Macbeth,19.0,en-US,1/1/2005,0.06148282097649186,Modest
Death of an Outsider (Hamish Macbeth  #3),M.C. Beaton,3.83,5757,Unknown,True,Hamish Macbeth,3.0,eng,7/1/2005,0.055758207399687336,Modest
Cliffs Notes on Shakespeare's Macbeth,Alex Went,3.59,25,Unknown,False,Standalone,,en-US,5/30/2000,0.08,Unknown
Death of an Addict (Hamish Macbeth  #15),M.C. Beaton,3.8,3015,Unknown,True,Hamish Macbeth,15.0,eng,3/1/2001,0.05538971807628524,Modest
A Year in the Life of William Shakespeare: 1599,James Shapiro,4.09,2330,Unknown,False,Standalone,,eng,6/13/2006,0.10815450643776824,Modest
Who Was William Shakespeare?,Celeste Davidson Mannis/John   O'Brien,4.05,755,Unknown,False,Standalone,,eng,12/28/2006,0.12450331125827814,Niche
Planet of the Apes,Pierre Boulle/Xan Fielding,3.95,88,Unknown,False,Standalone,,en-US,6/6/2000,0.1590909090909091,Unknown
Planet of the Apes: Colony,William T. Quick,3.62,24,Unknown,False,Standalone,,eng,3/25/2003,0.041666666666666664,Unknown
Planet of the Apes  Volume 1: Old Gods,Ian Edginton,2.62,8,Unknown,False,Standalone,,eng,3/5/2002,0.25,Unknown
Planet of the Apes: The Fall,William T. Quick,2.92,53,Unknown,False,Standalone,,eng,6/4/2002,0.03773584905660377,Unknown
Return to the Planet of the Apes #2: Escape from Terror Lagoon,William Arrow,3.0,10,Unknown,False,Standalone,,eng,4/12/1976,0.2,Unknown
Return to the Planet of the Apes:  Visions from Nowhere,William Arrow,3.33,12,Unknown,False,Standalone,,eng,6/1/1976,0.08333333333333333,Unknown
Planet of the Apes: The Human War,Ian Edginton,3.28,1,Unknown,False,Standalone,,eng,7/27/2001,1.0,Unknown
Battle for the Planet of the Apes,David Gerrold/John William Corrington/Joyce Hooper Corrington,3.66,461,Unknown,False,Standalone,,eng,6/1/1973,0.021691973969631236,Niche
World War Z: An Oral History of the Zombie War,Max Brooks,4.01,370331,Unknown,False,Standalone,,eng,9/12/2006,0.05557730786782635,Bestseller
The War of the Worlds,H.G. Wells/Arthur C. Clarke,3.82,196425,Unknown,False,Standalone,,eng,3/12/2002,0.02315896652666412,Bestseller
The Second World War: A Complete History,Martin  Gilbert,4.2,919,Unknown,False,Standalone,,eng,6/1/2004,0.04787812840043525,Niche
A Short History of World War II,James L. Stokesbury,3.95,472,Unknown,False,Standalone,,eng,1/1/1980,0.08686440677966102,Niche
The Complete Science Fiction Treasury of H.G. Wells,H.G. Wells,4.14,45,Unknown,False,Standalone,,eng,6/24/1987,0.022222222222222223,Unknown
Best Science Fiction Stories of H. G. Wells,H.G. Wells,3.84,60,Unknown,False,Standalone,,eng,11/24/2011,0.06666666666666667,Unknown
The Invisible Man,H.G. Wells,3.64,333,Unknown,False,Standalone,,eng,9/1/2004,0.06906906906906907,Niche
The Hound of the Baskervilles,Arthur Conan Doyle/Anne Perry/Sidney Paget,4.11,191128,Unknown,False,Standalone,,eng,7/1/2001,0.025124523879285085,Bestseller
The Hound of the Baskervilles (Sherlock Holmes  #5),Arthur Conan Doyle/David Timson,4.11,135,Unknown,True,Sherlock Holmes,5.0,eng,3/30/2005,0.14814814814814814,Niche
The Hound of the Baskervilles,Arthur Conan Doyle/Pam Smy,4.11,66,Unknown,False,Standalone,,eng,8/22/2006,0.10606060606060606,Unknown
Sherlock Holmes and the Case of the Hound of the Baskervilles (Great Illustrated Classics),Malvina G. Vogel/Arthur Conan Doyle,4.51,33,Unknown,False,Standalone,,en-US,1/1/2005,0.030303030303030304,Unknown
Jamie's Italy,Jamie Oliver/David Loftus/Chris Terry,4.01,7653,Unknown,False,Standalone,,eng,11/14/2006,0.011760094080752646,Modest
Jamie's Dinners: The Essential Family Cookbook,Jamie Oliver/Marion Deuchars/David Loftus/Chris Terry,4.07,4296,Unknown,False,Standalone,,eng,11/3/2004,0.011871508379888268,Modest
The Lake of Souls (Cirque du Freak #10),Darren Shan,4.18,18536,Unknown,True,Cirque du Freak,10.0,eng,9/6/2006,0.0188821752265861,Popular
Freak the Mighty (Freak The Mighty  #1),Rodman Philbrick,4.01,41589,Unknown,True,Freak The Mighty,1.0,eng,6/1/2001,0.09985813556469259,Popular
Word Freak: Heartbreak  Triumph  Genius  and Obsession in the World of Competitive Scrabble Players,Stefan Fatsis,3.82,4748,Unknown,False,Standalone,,eng,7/30/2002,0.12573715248525694,Modest
Vampire Mountain (Cirque Du Freak  #4),Darren Shan,4.16,26461,Unknown,True,Cirque Du Freak,4.0,eng,9/1/2003,0.02218359094516458,Popular
Jesus Freaks: Stories of Those Who Stood for Jesus  the Ultimate Jesus Freaks (Jesus Freaks  #1),D.C. Talk/The Voice of the Martyrs,4.21,19217,Unknown,True,Jesus Freaks,1.0,eng,1/15/1999,0.014102097101524692,Popular
Trials of Death (Cirque Du Freak  #5),Darren Shan,4.25,24590,Unknown,True,Cirque Du Freak,5.0,eng,1/18/2008,0.02135014233428223,Popular
